Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,171.62457275390625,172.85016577780942,171.1493370940324,172.8001309279785,182925100
2015-07-01,173.00022888183594,173.44210796677788,172.21651496611176,173.19198460957617,135979900
2015-07-02,172.841796875,173.6421889804988,172.4249289021321,173.4754443357118,104373700
2015-07-06,172.34986877441406,173.12523697625988,171.35772111861647,171.5578222941568,117975400
2015-07-07,173.43377685546875,173.55883217437201,170.17386584349634,172.55001867707884,173820200
2015-07-08,170.5240478515625,172.38327583973646,170.29060275537043,172.09980861176086,164020100
2015-07-09,170.8324432373047,172.87510592034906,170.7240662449723,172.61663716190128,144113100
2015-07-10,172.9835662841797,173.40043434338125,170.87421492236402,172.82515438619453,129456900
2015-07-13,174.89279174804688,175.0011687694546,174.20078939102447,174.24247873239707,106069400
2015-07-14,175.6515350341797,175.96002607641583,174.79278777313695,174.85115541311302,81709600
2015-07-15,175.59312438964844,176.1517259350618,175.11788880399487,175.69316863008046,97914100
2015-07-16,177.00216674804688,177.00216674804688,176.40187577162789,176.6436536296121,106683300
2015-07-17,177.15223693847656,177.21060456995625,176.58530251623148,176.99382504937782,89030000
2015-07-20,177.2439422607422,177.73584347269255,176.92713121534828,177.37734308080402,70446800
2015-07-21,176.54364013671875,177.36904355357132,176.24349459620916,177.11057464556754,77965000
2015-07-22,176.22674560546875,176.56024758434305,175.82655595261932,175.85989978960689,88667900
2015-07-23,175.23463439941406,176.4602273932913,174.87613400945932,176.36018313968574,90509100
2015-07-24,173.41709899902344,175.39304937337204,173.08360966659248,175.33469446500777,117755000
2015-07-27,172.408203125,173.0418504111506,171.96632421323574,172.5332711154864,132361100
2015-07-28,174.5260009765625,174.6677346045176,172.41664939979887,173.24204009917298,123544800
2015-07-29,175.72653198242188,175.95163153209302,174.50927188232112,174.65100546901073,105791300
2015-07-30,175.7682342529297,175.9349789129583,174.6009961891253,175.21796542521344,91304400
2015-07-31,175.50144958496094,176.29349633801456,175.21798236332967,176.2684852726826,103266900
2015-08-03,174.9094696044922,175.52643882350162,173.9590110746571,175.4680839189179,113965700
2015-08-04,174.56761169433594,175.29295779354038,174.08404338759993,174.83440054389425,81820800
2015-08-05,175.14291381835938,176.1767382349005,174.85943393213935,175.4597248225571,85786800
2015-08-06,173.70889282226562,175.43471964877418,173.12526747125386,175.32632990270608,116030800
2015-08-07,173.3753662109375,173.70052268121708,172.47492997282495,173.55045633576466,117858000
2015-08-10,175.55978393554688,175.64314989691428,174.4842574429596,174.4842574429596,80270700
2015-08-11,173.9756622314453,174.64265347090495,173.2169595375375,174.22578553646764,126081400
2015-08-12,174.18411254882812,174.36753547494192,171.2160146125157,172.67505252000194,172123700
2015-08-13,173.9673309326172,174.7093553533563,173.42539498015836,174.025685828599,89383300
2015-08-14,174.6009979248047,174.67603111429312,173.63386107650172,173.7755946750251,72786500
2015-08-17,175.5764617919922,175.5764617919922,173.55048941147336,174.00904675741438,79072600
2015-08-18,175.06784057617188,175.65145309465998,174.83439556877664,175.30128558356714,71692700
2015-08-19,173.68386840820312,175.09287138975742,172.87514356925766,174.32583589007928,172946000
2015-08-20,170.05712890625,173.65886172552786,169.99876128116887,172.1748126984539,194327900
2015-08-21,164.9379425048828,170.03206837076434,164.67948646170058,168.18950679297836,346588500
2015-08-24,157.99301147460938,164.6462228548121,152.07347930689147,156.31720627575748,507244300
2015-08-25,156.13375854492188,162.95371354145988,155.8419458295441,162.9370352578318,369833100
2015-08-26,162.12828063964844,162.40340227776665,157.05081959287378,160.14398522546526,339257000
2015-08-27,166.1385955810547,166.26365090686062,162.75362906333933,164.26268936314614,274143900
2015-08-28,166.1468963623047,166.61378645112822,165.01301498010434,165.49658334975751,160414400
2015-08-31,164.8045196533203,166.02177926478575,164.2542510869676,165.1713653642221,163298800
2015-09-01,159.8855743408203,162.38678262332616,159.01848167867516,161.01111043486603,256000400
2015-09-02,162.9203338623047,162.96202320130396,160.42745896303018,162.26167538279665,160269300
2015-09-03,163.03707885742188,165.12141887676555,162.54517766608922,163.62902429870644,152087800
2015-09-04,160.56919860839844,161.62804679436817,159.75214096468508,160.78597809066974,207081000
2015-09-08,164.60452270507812,164.75460182807,162.72028357771953,163.36226397812123,116025700
2015-09-09,162.40338134765625,166.30527127786237,162.03654830350857,166.18021600392544,149347700
2015-09-10,163.2871856689453,164.42939981290357,161.9532031029294,162.21165920366735,158611100
2015-09-11,164.02926635742188,164.09596678076616,162.18670373772525,162.89538460417893,119691200
2015-09-14,163.42056274414062,164.25429861131062,162.93699441456607,164.20427649476838,79452000
2015-09-15,165.4632568359375,165.90513591068714,163.3789167770044,163.92084010360617,113806200
2015-09-16,166.89730834960938,167.08907683753802,165.42160441815471,165.76343931736147,99581600
2015-09-17,166.5220947265625,169.1567036506817,166.14691605513212,166.7638853009481,276046600
2015-09-18,163.80084228515625,166.50780585133356,163.39019601063427,164.0187487536993,223657500
2015-09-21,164.6472930908203,165.66972706910326,163.59970523919577,164.6305281045718,105726200
2015-09-22,162.5102081298828,162.97114933314833,161.3788081571345,162.48506704497171,153890900
2015-09-23,162.25048828125,163.14721725645575,161.6722174676966,162.67789972312073,92790600
2015-09-24,161.66383361816406,162.12477506275826,159.70275124073865,161.03528059042944,159378800
2015-09-25,161.62184143066406,163.42368722592929,160.75024127088147,163.12198144568706,155054800
2015-09-28,157.56561279296875,160.83409505669493,157.25553083417196,160.72514181152218,178515900
2015-09-29,157.6578369140625,159.0155199795745,156.66053085567307,157.78355517661606,159045600
2015-09-30,160.59947204589844,160.7670836071366,158.7640953986758,159.54349491300738,163452000
2015-10-01,161.01846313476562,161.32016897733686,159.082522639908,160.97655705897594,131079000
2015-10-02,163.42373657226562,163.44887766254922,158.495878269638,159.04063173097632,211003300
2015-10-05,166.3318328857422,166.55811547378664,164.5383627458455,164.64731598970752,126320800
2015-10-06,165.761962890625,166.75926885770076,165.09989280505525,166.19776314261216,110274500
2015-10-07,167.11968994140625,167.47167811893536,165.50220675758175,166.69226567816438,124307300
2015-10-08,168.62814331054688,168.91308416476795,166.4323902644095,166.73409610650796,153055200
2015-10-09,168.7286376953125,169.2063309542526,168.1000851839105,168.77054375365935,107069200
2015-10-12,168.887939453125,169.0890681515825,168.37671603131454,168.80412730347533,56395600
2015-10-13,167.82357788085938,169.4242952258818,167.65596637814147,168.15880088629515,88038700
2015-10-14,167.01905822753906,168.34321110380344,166.72574123600018,167.76494043382095,99106200
2015-10-15,169.58355712890625,169.59193322957273,167.3123806301731,167.68113366653773,134142200
2015-10-16,170.3546142578125,170.37136646247572,169.2232138338629,169.98586114814174,114580100
2015-10-19,170.43832397460938,170.43832397460938,169.3991251627592,169.70920702914214,76523900
2015-10-20,170.22052001953125,170.83230797669893,169.7512025297619,170.0026262672648,78448500
2015-10-21,169.16452026367188,170.79036614497844,168.9968959484565,170.6395196068124,102038000
2015-10-22,172.02227783203125,172.2317953737292,169.16446828210243,170.11147887478077,174911700
2015-10-23,173.90805053710938,174.27680370005163,172.89399212696244,173.69015675352728,144442300
2015-10-26,173.4805908203125,173.79067280838166,173.1118377599379,173.73201452401705,69033000
2015-10-27,173.14535522460938,173.48057828002285,172.46650743729634,172.81011938125604,77905800
2015-10-28,175.11476135253906,175.13990243487535,172.81845724625225,173.4805270610009,135906700
2015-10-29,175.01426696777344,175.38302003999266,174.49466734125065,174.61199670168938,90525500
2015-10-30,174.25997924804688,175.5254737879926,174.10075660741566,175.20700293085025,131076900
2015-11-02,176.32164001464844,176.51439263594077,174.46112260790636,174.5868408471371,86270800
2015-11-03,176.8328399658203,177.38596945377594,175.74334597716359,175.96962854731606,95246100
2015-11-04,176.29649353027344,177.25189329467037,175.76012897461092,177.12618784722594,96224500
2015-11-05,176.1205596923828,176.8161599363831,175.2322067601241,176.3552184749438,78408700
2015-11-06,176.02830505371094,176.26297653576705,174.7041650460284,175.7768941585432,110471500
2015-11-09,174.3856964111328,175.56737878519792,173.43867273416632,175.4165194582403,131008700
2015-11-10,174.7880096435547,174.82153963021315,173.63985696539157,173.9080329189441,75874600
2015-11-11,174.1007537841797,175.10643573134107,174.03370661597697,175.05615355217398,67846000
2015-11-12,171.6703643798828,173.53088198042622,171.65361217659247,173.06156452946777,121315200
2015-11-13,169.7427520751953,171.5278458972901,169.6589527183827,171.25967005237672,153577100
2015-11-16,172.32403564453125,172.38270671213425,169.44107135405784,169.55841348926387,117645200
2015-11-17,172.1983184814453,173.51408230141928,171.70386003645876,172.63411865075938,121123700
2015-11-18,174.930419921875,175.07289034629054,172.6341153557277,172.67600864272038,121342500
2015-11-19,174.7795867919922,175.19862199754098,174.48625703293217,174.81310398174264,88220500
2015-11-20,175.41651916503906,176.09535416536397,175.03939003018522,175.53384851339226,94011500
2015-11-23,175.2154541015625,175.9780887489496,174.75451264131016,175.47525398244713,64931200
2015-11-24,175.4500732421875,175.85234352208911,173.82421434316055,174.20971963158328,98874400
2015-11-25,175.4248809814453,175.77686897218496,175.1650684470999,175.57572749693176,51980100
2015-11-27,175.62599182128906,175.82713327610182,175.03934522967256,175.51703860144005,37317800
2015-11-30,174.8969268798828,175.90260887737918,174.78797362760773,175.78527952413694,112822700
2015-12-01,176.56468200683594,176.68202415007264,175.24891800729733,175.5254827993396,97858400
2015-12-02,174.76284790039062,176.83288314795413,174.51142418192845,176.51441225203928,108441300
2015-12-03,172.315673828125,175.28243773375337,171.59493269576072,175.0142618268885,166224200
2015-12-04,175.67636108398438,175.96969091918655,172.31570246678578,172.31570246678578,192913900
2015-12-07,174.61196899414062,175.7684974241062,173.6481803832403,175.34946223361192,102027100
2015-12-08,173.43870544433594,174.561716961954,172.4581643919731,173.05320013551412,103372400
2015-12-09,172.0894317626953,174.88858478757058,171.11726669687656,172.8017969616706,162401500
2015-12-10,172.5335235595703,173.84091114354192,171.9217358389554,172.15639449310737,116128900
2015-12-11,169.18966674804688,171.08370136373824,168.87957198536282,170.42163133411054,211173300
2015-12-14,170.0444793701172,170.17019760312135,167.5721742429756,169.34889219017325,182385200
2015-12-15,171.8295440673828,172.73466148106345,170.0193092400215,171.55297934754117,154069600
2015-12-16,174.3437957763672,174.645501651764,171.6368317866301,172.95259575159645,197017000
2015-12-17,171.6870880126953,174.7208985098075,171.6703230255021,174.6538513489731,173092500
2015-12-18,168.6284942626953,171.08178369521318,168.46831115642496,170.94690416829022,251393500
2015-12-21,170.01950073242188,170.19654856782793,168.68746758464948,169.80031028938737,99094300
2015-12-22,171.56231689453125,171.85739236404658,169.9183562341986,170.9047326303982,111026200
2015-12-23,173.6868438720703,173.7289993524299,172.47283807637507,172.56557498754754,110987200
2015-12-24,173.4001922607422,173.94818777080295,173.1810017751457,173.4339217902471,48539600
2015-12-28,173.00393676757812,173.04607937608148,171.93324951228385,172.70886132378988,65899900
2015-12-29,174.85023498535156,175.17902711134462,174.06619717107773,174.09991383300613,92640700
2015-12-30,173.61093139648438,174.6900574939759,173.46761307717205,174.6057465465948,63317700
2015-12-31,171.87420654296875,173.57718706907835,171.87420654296875,172.93646770885883,114877900
2016-01-04,169.47157287597656,169.4799988274123,167.42293464087555,169.02475303297206,222353500
2016-01-05,169.75820922851562,170.2134550219774,168.6538049825555,169.79192589823398,110845800
2016-01-06,167.6168670654297,168.66225118483942,166.58833485087854,167.21218979593286,152112600
2016-01-07,163.595458984375,166.45342598970592,163.20764652208442,164.6745725350337,213436100
2016-01-08,161.7997589111328,165.11298495531275,161.51312215609832,164.55656335032836,209817200
2016-01-11,161.9599151611328,163.05589341995838,160.02931749748547,162.7186624135249,187941300
2016-01-12,163.2666778564453,164.01699924906333,161.14216728137274,163.40157027544498,172330500
2016-01-13,159.1946563720703,164.27829548813105,158.8152828146417,163.93263859321036,221168900
2016-01-14,161.80810546875,162.9293740810844,158.20825729993481,159.80163630397985,240795600
2016-01-15,158.33477783203125,159.13568064709096,156.4041799782958,157.45800285707142,324846400
2016-01-19,158.54551696777344,160.27378878445893,156.9774282612069,160.14733520491595,195244400
2016-01-20,156.5137481689453,158.07341096946286,152.61039748829143,155.99105620650136,286547800
2016-01-21,157.39053344726562,159.22839410217688,155.66226160803873,156.98586912340346,195772900
2016-01-22,160.61941528320312,160.82174097213112,159.23680066466977,159.99554772623839,168319600
2016-01-25,158.19143676757812,160.3075081734972,157.997536987637,160.11360839355606,130371700
2016-01-26,160.34962463378906,160.6278353098517,158.5117644188856,158.84898246402852,141036800
2016-01-27,158.60452270507812,161.49620578116728,157.70244437337146,159.82695436366987,185681700
2016-01-28,159.43072509765625,160.3496553813156,157.78676430027338,160.14732966105083,143798800
2016-01-29,163.3172607421875,163.45215316238034,160.07991984185455,160.19794749351098,210529300
2016-02-01,163.25819396972656,164.04224468266708,161.7322608851968,162.31397302549723,136061600
2016-02-02,160.31593322753906,161.84186634784507,159.79322845197512,161.8334403978046,182564900
2016-02-03,161.27703857421875,161.6817029141604,157.7361966556225,161.369775492127,205054900
2016-02-04,161.52996826171875,162.4994801181011,160.14735322560009,160.77964692255767,139531800
2016-02-05,158.4527587890625,161.58893578129417,157.8204652481133,161.0156624789085,180788300
2016-02-08,156.31983947753906,156.90997760538158,154.11103125730858,156.61491497348354,191526700
2016-02-09,156.3282928466797,157.60131910006854,154.44827645822463,154.58316887226096,184513100
2016-02-10,156.1934051513672,158.781587282469,156.06693869578498,157.1544910391713,148214100
2016-02-11,154.16162109375,155.20701788010714,152.66940449594475,153.72322723314252,219058900
2016-02-12,157.33995056152344,157.3568024628288,155.08898678876355,155.9320449597169,127632400
2016-02-16,159.9955596923828,160.02085040539032,158.18298998527018,159.14407567169118,120250700
2016-02-17,162.60902404785156,162.97997160988223,161.03249690922124,161.15896332211912,136009500
2016-02-18,161.94305419921875,162.93786961150857,161.63112676698148,162.87884935997835,102343000
2016-02-19,161.86715698242188,162.01890126735088,160.56041434022336,161.1674172080311,114793000
2016-02-22,164.21083068847656,164.35414899997147,163.37619866548928,163.44364484690635,103640300
2016-02-23,162.13699340820312,163.82311016395872,162.01895288581227,163.55332530829386,111455300
2016-02-24,162.8788604736328,163.15707125544148,159.60780302749964,160.71220733876964,150812200
2016-02-25,164.85157775878906,164.86001657290862,162.5668974763839,163.3256446324791,110728300
2016-02-26,164.4722137451172,165.81267313539044,164.312030636082,165.71994908705076,129833700
2016-02-29,163.1823272705078,165.43329090200194,162.9884275052904,164.48906992628648,125918100
2016-03-01,167.01828002929688,167.10259100476583,163.93268356943548,164.4047941583446,141799700
2016-03-02,167.76856994628906,167.81915137646766,166.29321820053025,166.70632132039938,102415000
2016-03-03,168.42616271972656,168.44302748531464,167.0182570982276,167.59153048775184,95172200
2016-03-04,168.97413635253906,169.74976115952904,167.7938601054609,168.62005347841563,129293600
2016-03-07,169.10899353027344,169.51367061419285,167.97929894842989,168.05517107764842,100219000
2016-03-08,167.26272583007812,168.54417777416353,167.10255559310772,168.03835062068885,123974900
2016-03-09,168.0889434814453,168.43458755741102,167.2880279218925,168.0720787159687,94801200
2016-03-10,168.22381591796875,169.5137067095646,166.40282010875242,168.57791165780847,156838700
2016-03-11,170.9385223388672,170.98067783310412,168.20702126340356,169.67393469606344,137964500
2016-03-14,170.71925354003906,171.17449922263276,170.1038247711853,170.43261689307099,73612000
2016-03-15,170.44110107421875,170.74460258765515,169.4968798608829,169.75822588499912,93169100
2016-03-16,171.42745971679688,171.83213693477836,169.9183911248905,169.96054660976955,129303200
2016-03-17,172.51499938964844,173.02082657892635,170.94691066119776,171.34314903469127,134278500
2016-03-18,173.19293212890625,173.531889532325,172.70143484267174,173.01497108735393,138372400
2016-03-21,173.43865966796875,173.66746300768244,172.70142026604074,172.93022360575443,72926700
2016-03-22,173.34544372558594,173.91320443773537,172.5065197008016,172.66751604840624,97471900
2016-03-23,172.20144653320312,173.15053748796785,172.0319549223713,172.96410706036843,81052500
2016-03-24,172.1251220703125,172.1590255551691,170.9557104505763,171.1760313805809,84360900
2016-03-28,172.22683715820312,172.7522248535421,171.77771291598262,172.54037330795157,62408200
2016-03-29,173.81996154785156,173.93012849534293,171.51501557063168,171.82008233027528,92922900
2016-03-30,174.58262634277344,175.3029138438038,174.21823495839973,174.81989904080604,86365300
2016-03-31,174.15899658203125,174.91318788914268,173.9979872697719,174.48948461704867,94584100
2016-04-01,175.34535217285156,175.53178263807487,172.8539749834099,173.16752418241117,114423500
2016-04-04,174.7775421142578,175.4724214579797,174.47247534171535,175.26903929948693,63497000
2016-04-05,173.03192138671875,174.78604597682616,172.7776968710869,173.43867285349214,99662200
2016-04-06,174.92156982421875,174.98089445923551,172.8538968215459,173.03185779620497,91839800
2016-04-07,172.82850646972656,174.1928310839261,172.0997365590909,173.83692200157756,113859000
2016-04-08,173.2946014404297,174.4386052040037,172.7607312933758,174.00641968290486,95040600
2016-04-11,172.88783264160156,174.6250180994244,172.79461743370686,173.93013874413782,83757500
2016-04-12,174.49789428710938,174.77753990260072,172.6166513686354,173.05730624126357,115350600
2016-04-13,176.2605743408203,176.34532017372055,175.2775795729316,175.4131677334125,96336400
2016-04-14,176.2689666748047,176.76894618165218,175.9215399447898,176.31982191054655,65212900
2016-04-15,176.0740966796875,176.40458465081758,175.7520781174189,176.26899652666287,75761600
